measurement_id,sub_id,trial,target_id,guess_id,guess_number,guess_correct
2,9,6,5,4,2,1
2,9,6,5,3,3,1
2,9,7,7,5,1,1
2,9,7,7,6,2,1
2,9,8,2,1,1,1
2,9,8,2,9,2,0
2,9,8,2,3,3,1
2,9,9,6,4,1,1
2,9,9,6,7,2,1
2,9,10,10,8,1,1
2,9,10,10,9,2,0
2,9,10,10,11,3,0
2,9,11,4,2,1,1
2,9,11,4,3,2,1
2,9,11,4,7,3,0
2,9,11,4,12,4,0
2,9,12,13,12,1,1
2,9,12,13,11,2,1
2,9,13,8,9,1,1
2,9,13,8,2,2,0
2,9,13,8,10,3,1
2,10,1,12,11,1,1
2,10,1,12,13,2,1
2,10,1,12,8,3,0
2,10,2,1,2,1,1
2,10,2,1,8,2,1
2,10,3,11,13,1,1
2,10,3,11,12,2,1
2,10,3,11,9,3,1
2,10,4,4,7,1,0
2,10,4,4,5,2,1
2,10,4,4,3,3,1
2,10,4,4,6,4,1
2,10,5,13,11,1,1
2,10,5,13,10,2,0
2,10,5,13,12,3,1
2,10,6,8,1,1,1
2,10,6,8,9,2,1
2,10,7,7,6,1,1
2,10,7,7,3,2,0
2,10,7,7,4,3,0
2,10,8,3,2,1,1
2,10,8,3,7,2,0
2,10,8,3,4,3,1
2,10,9,9,8,1,1
2,10,9,9,11,2,1
2,10,10,10,8,1,1
2,10,10,10,12,2,1
2,10,11,6,7,1,1
2,10,11,6,5,2,0
2,10,12,2,3,1,1
2,10,12,2,1,2,1
2,10,13,5,4,1,1
2,10,13,5,3,2,1
2,11,1,12,10,1,1
2,11,1,12,11,2,1
2,11,1,12,13,3,1
2,11,2,8,10,1,1
2,11,2,8,9,2,1
2,11,2,8,1,3,1
2,11,3,7,5,1,1
2,11,3,7,6,2,1
2,11,4,5,3,1,1
2,11,4,5,7,2,1
2,11,4,5,4,3,1
2,11,5,1,2,1,1
2,11,5,1,8,2,1
2,11,6,11,9,1,1
2,11,6,11,12,2,1
2,11,6,11,13,3,1
2,11,7,2,4,1,1
2,11,7,2,1,2,1
2,11,8,3,2,1,1
2,11,8,3,5,2,1
2,11,8,3,4,3,1
2,11,9,10,8,1,1
2,11,9,10,12,2,1
2,11,10,4,6,1,1
2,11,10,4,2,2,1
2,11,10,4,5,3,1
2,11,10,4,3,4,1
2,11,11,9,8,1,1
2,11,11,9,11,2,1
2,11,12,13,11,1,1
2,11,12,13,12,2,1
2,11,13,6,4,1,1
2,11,13,6,7,2,1
2,12,1,10,8,1,1
2,12,1,10,12,2,1
2,12,2,8,1,1,1
2,12,2,8,9,2,1
2,12,2,8,10,3,1
2,12,3,1,2,1,1
2,12,3,1,8,2,1
2,12,4,3,5,1,1
2,12,4,3,2,2,1
2,12,4,3,4,3,1
2,12,5,7,6,1,1
2,12,5,7,5,2,1
2,12,6,4,5,1,1
2,12,6,4,6,2,1
2,12,6,4,3,3,1
2,12,6,4,2,4,1
2,12,7,6,7,1,1
2,12,7,6,4,2,1
2,12,8,5,7,1,1
2,12,8,5,4,2,1
2,12,8,5,3,3,1
2,12,8,5,11,4,0
2,12,9,12,13,1,1
2,12,9,12,11,2,1
2,12,9,12,10,3,1
2,12,10,2,4,1,1
2,12,10,2,1,2,1
2,12,10,2,3,3,1
2,12,11,13,11,1,1
2,12,11,13,12,2,1
2,12,12,9,11,1,1
2,12,12,9,8,2,1
2,12,13,11,12,1,1
2,12,13,11,9,2,1
2,12,13,11,13,3,1
2,13,1,5,4,1,1
2,13,1,5,3,2,1
2,13,1,5,7,3,1
2,13,2,11,13,1,1
2,13,2,11,12,2,1
2,13,2,11,9,3,1
2,13,3,12,11,1,1
2,13,3,12,10,2,1
2,13,3,12,13,3,1
2,13,4,9,8,1,1
2,13,4,9,11,2,1
2,13,5,2,3,1,1
2,13,5,2,4,2,1
2,13,5,2,1,3,1
2,13,6,1,8,1,1
2,13,6,1,2,2,1
2,13,7,10,12,1,1
2,13,7,10,8,2,1
2,13,8,13,12,1,1
2,13,8,13,11,2,1
2,13,9,8,9,1,1
2,13,9,8,10,2,1
2,13,9,8,1,3,1
2,13,10,4,3,1,1
2,13,10,4,2,2,1
2,13,10,4,6,3,1
2,13,10,4,5,4,1
2,13,11,3,5,1,1
2,13,11,3,4,2,1
2,13,11,3,2,3,1
2,13,12,7,5,1,1
2,13,12,7,6,2,1
2,13,13,6,4,1,1
2,13,13,6,7,2,1
2,14,1,2,8,1,0
2,14,1,2,3,2,1
2,14,1,2,4,3,1
2,14,2,8,2,1,0
2,14,2,8,10,2,1
2,14,3,10,8,1,1
2,14,3,10,12,2,1
2,14,4,1,12,1,0
2,14,4,1,9,2,0
2,14,4,1,3,3,0
2,14,5,12,10,1,1
2,14,5,12,2,2,0
2,14,5,12,11,3,1
2,14,6,9,11,1,1
2,14,6,9,1,2,0
2,14,7,11,9,1,1
2,14,7,11,12,2,1
2,14,7,11,13,3,1
2,14,8,6,7,1,1
2,14,8,6,4,2,1
2,14,9,4,3,1,1
2,14,9,4,5,2,1
2,14,9,4,6,3,1
2,14,9,4,2,4,1
2,14,10,5,12,1,0
2,14,10,5,7,2,1
2,14,10,5,4,3,1
2,14,11,13,11,1,1
2,14,11,13,12,2,1
2,14,12,7,5,1,1
2,14,12,7,6,2,1
2,14,13,3,2,1,1
2,14,13,3,4,2,1
2,14,13,3,12,3,0
2,15,1,11,9,1,1
2,15,1,11,13,2,1
2,15,1,11,12,3,1
2,15,2,5,3,1,1
2,15,2,5,4,2,1
2,15,2,5,2,3,0
2,15,3,6,4,1,1
2,15,3,6,7,2,1
2,15,4,1,8,1,1
2,15,4,1,2,2,1
2,15,5,10,12,1,1
2,15,5,10,8,2,1
2,15,6,3,5,1,1
2,15,6,3,2,2,1
2,15,6,3,4,3,1
2,15,7,8,10,1,1
2,15,7,8,9,2,1
2,15,7,8,1,3,1
2,15,8,4,6,1,1
2,15,8,4,3,2,1
2,15,8,4,5,3,1
2,15,8,4,2,4,1
2,15,8,4,7,5,0
2,15,9,12,11,1,1
2,15,9,12,10,2,1
2,15,9,12,13,3,1
2,15,10,13,10,1,0
2,15,10,13,12,2,1
2,15,10,13,11,3,1
2,15,11,2,5,1,0
2,15,11,2,8,2,0
2,15,11,2,4,3,1
2,15,12,7,11,1,0
2,15,12,7,6,2,1
2,15,13,9,8,1,1
2,15,13,9,11,2,1
2,16,1,6,7,1,1
2,16,1,6,4,2,1
2,16,2,3,5,1,1
2,16,2,3,4,2,1
2,16,2,3,2,3,1
2,16,3,13,11,1,1
2,16,3,13,12,2,1
2,16,4,10,8,1,1
2,16,4,10,12,2,1
2,16,5,7,6,1,1
2,16,5,7,11,2,0
2,16,6,8,10,1,1
2,16,6,8,9,2,1
2,16,6,8,2,3,0
2,16,7,1,5,1,0
2,16,7,1,2,2,1
2,16,8,4,6,1,1
2,16,8,4,5,2,1
2,16,8,4,3,3,1
2,16,8,4,2,4,1
2,16,9,5,2,1,0
2,16,9,5,4,2,1
2,16,9,5,1,3,0
2,16,10,12,9,1,0
2,16,10,12,10,2,1
2,16,10,12,11,3,1
2,16,11,9,8,1,1
2,16,11,9,11,2,1
2,16,12,11,12,1,1
2,16,12,11,8,2,0
2,16,12,11,9,3,1
2,16,13,2,3,1,1
2,16,13,2,7,2,0
2,16,13,2,4,3,1
2,16,13,2,5,4,0
2,17,1,8,7,1,0
2,17,1,8,9,2,1
2,17,1,8,11,3,0
2,17,2,13,10,1,0
2,17,2,13,12,2,1
2,17,2,13,8,3,0
2,17,3,12,10,1,1
2,17,3,12,11,2,1
2,17,3,12,1,3,0
2,17,4,5,2,1,0
2,17,4,5,12,2,0
2,17,4,5,7,3,1
2,17,4,5,3,4,1
2,17,5,9,8,1,1
2,17,5,9,12,2,0
2,17,5,9,11,3,1
2,17,6,2,6,1,0
2,17,6,2,7,2,0
2,17,6,2,5,3,0
2,17,6,2,3,4,1
2,17,6,2,4,5,1
2,17,7,6,3,1,0
2,17,7,6,2,2,0
2,17,8,7,6,1,1
2,17,8,7,5,2,1
2,17,8,7,2,3,0
2,17,8,7,3,4,0
2,17,9,10,1,1,0
2,17,9,10,13,2,0
2,17,9,10,12,3,1
2,17,10,3,5,1,1
2,17,10,3,4,2,1
2,17,10,3,6,3,0
2,17,10,3,2,4,1
2,17,11,4,2,1,1
2,17,11,4,3,2,1
2,17,11,4,7,3,0
2,17,11,4,5,4,1
2,17,12,1,10,1,0
2,17,12,1,11,2,0
2,17,12,1,12,3,0
2,17,13,11,8,1,0
2,17,13,11,1,2,0
2,17,13,11,9,3,1
2,17,13,11,12,4,1
2,18,1,3,4,1,1
2,18,1,3,1,2,0
2,18,1,3,2,3,1
2,18,2,13,8,1,0
2,18,2,13,11,2,1
2,18,3,1,2,1,1
2,18,3,1,10,2,0
2,18,3,1,3,3,0
2,18,4,5,3,1,1
2,18,4,5,7,2,1
2,18,4,5,4,3,1
2,18,5,11,9,1,1
2,18,5,11,13,2,1
2,18,6,6,4,1,1
2,18,6,6,7,2,1
2,18,7,7,12,1,0
2,18,7,7,5,2,1
2,18,7,7,6,3,1
2,18,8,10,8,1,1
2,18,8,10,1,2,0
2,18,9,12,8,1,0
2,18,9,12,1,2,0
2,18,10,2,4,1,1
2,18,10,2,1,2,1
2,18,10,2,3,3,1
2,18,11,8,10,1,1
2,18,11,8,1,2,1
2,18,11,8,9,3,1
2,18,12,4,5,1,1
2,18,12,4,1,2,0
2,18,12,4,2,3,1
2,18,12,4,6,4,1
2,18,13,9,8,1,1
2,18,13,9,11,2,1
2,19,1,3,2,1,1
2,19,1,3,4,2,1
2,19,1,3,5,3,1
2,19,2,6,4,1,1
2,19,2,6,7,2,1
2,19,3,8,1,1,1
2,19,3,8,10,2,1
2,19,3,8,9,3,1
2,19,4,5,3,1,1
2,19,4,5,7,2,1
2,19,4,5,4,3,1
2,19,5,7,6,1,1
2,19,5,7,5,2,1
2,19,6,1,2,1,1
2,19,6,1,8,2,1
2,19,7,2,3,1,1
2,19,7,2,4,2,1
2,19,7,2,1,3,1
2,19,8,10,8,1,1
2,19,8,10,12,2,1
2,19,9,4,5,1,1
2,19,9,4,3,2,1
2,19,9,4,2,3,1
2,19,9,4,6,4,1
2,19,10,12,13,1,1
2,19,10,12,11,2,1
2,19,10,12,10,3,1
2,19,11,13,11,1,1
2,19,11,13,12,2,1
2,19,12,9,11,1,1
2,19,12,9,8,2,1
2,19,13,11,9,1,1
2,19,13,11,13,2,1
2,19,13,11,12,3,1
2,20,1,2,4,1,1
2,20,1,2,11,2,0
2,20,1,2,3,3,1
2,20,2,13,12,1,1
2,20,2,13,11,2,1
2,20,3,8,7,1,0
2,20,3,8,9,2,1
2,20,3,8,1,3,1
2,20,4,9,7,1,0
2,20,4,9,8,2,1
2,20,5,12,11,1,1
2,20,5,12,7,2,0
2,20,5,12,13,3,1
2,20,6,11,9,1,1
2,20,6,11,13,2,1
2,20,6,11,12,3,1
2,20,7,6,4,1,1
2,20,7,6,5,2,0
2,20,7,6,7,3,1
2,20,8,5,7,1,1
2,20,8,5,4,2,1
2,20,8,5,3,3,1
2,20,9,10,8,1,1
2,20,9,10,12,2,1
2,20,10,7,5,1,1
2,20,10,7,6,2,1
2,20,11,3,4,1,1
2,20,11,3,1,2,0
2,20,11,3,5,3,1
2,20,12,4,3,1,1
2,20,12,4,5,2,1
2,20,12,4,2,3,1
2,20,12,4,6,4,1
2,20,13,1,8,1,1
2,20,13,1,2,2,1
2,20,13,1,9,3,0
2,22,1,13,11,1,1
2,22,1,13,12,2,1
2,22,2,2,1,1,1
2,22,2,2,6,2,0
2,22,2,2,3,3,1
2,22,3,7,6,1,1
2,22,3,7,5,2,1
2,22,4,12,11,1,1
2,22,4,12,10,2,1
2,22,4,12,13,3,1
2,22,5,11,10,1,0
2,22,5,11,13,2,1
2,22,5,11,9,3,1
2,22,6,3,2,1,1
2,22,6,3,5,2,1
2,22,7,5,4,1,1
2,22,7,5,3,2,1
2,22,8,1,8,1,1
2,22,8,1,2,2,1
2,22,9,8,1,1,1
2,22,9,8,9,2,1
2,22,9,8,12,3,0
2,22,10,10,11,1,0
2,22,10,10,8,2,1
2,22,10,10,12,3,1
2,22,11,6,4,1,1
2,22,11,6,7,2,1
2,22,12,9,8,1,1
2,22,12,9,11,2,1
2,22,13,4,2,1,1
2,22,13,4,6,2,1
2,22,13,4,3,3,1
2,23,1,13,12,1,1
2,23,1,13,11,2,1
2,23,2,8,2,1,0
2,23,2,8,9,2,1
2,23,3,3,5,1,1
2,23,3,3,4,2,1
2,23,3,3,2,3,1
2,23,4,2,8,1,0
2,23,4,2,4,2,1
2,23,4,2,6,3,0
2,23,5,4,6,1,1
2,23,5,4,3,2,1
2,23,5,4,2,3,1
2,23,5,4,5,4,1
2,23,6,1,8,1,1
2,23,6,1,2,2,1
2,23,6,1,10,3,0
2,23,7,11,2,1,0
2,23,7,11,12,2,1
2,23,7,11,9,3,1
2,23,7,11,13,4,1
2,23,8,5,7,1,1
2,23,8,5,3,2,1
2,23,8,5,2,3,0
2,23,9,9,11,1,1
2,23,9,9,8,2,1
2,23,10,6,3,1,0
2,23,10,6,7,2,1
2,23,10,6,8,3,0
2,23,11,12,10,1,1
2,23,11,12,13,2,1
2,23,11,12,11,3,1
2,23,12,10,8,1,1
2,23,12,10,2,2,0
2,23,12,10,12,3,1
2,23,13,7,6,1,1
2,23,13,7,5,2,1
2,24,1,10,12,1,1
2,24,1,10,8,2,1
2,24,2,5,4,1,1
2,24,2,5,7,2,1
2,24,2,5,3,3,1
2,24,3,7,6,1,1
2,24,3,7,5,2,1
2,24,4,11,9,1,1
2,24,4,11,13,2,1
2,24,4,11,12,3,1
2,24,5,9,1,1,0
2,24,5,9,8,2,1
2,24,5,9,11,3,1
2,24,6,2,4,1,1
2,24,6,2,3,2,1
2,24,6,2,1,3,1
2,24,7,4,2,1,1
2,24,7,4,3,2,1
2,24,7,4,5,3,1
2,24,7,4,6,4,1
2,24,8,12,10,1,1
2,24,8,12,13,2,1
2,24,8,12,11,3,1
2,24,9,8,9,1,1
2,24,9,8,1,2,1
2,24,9,8,10,3,1
2,24,10,6,7,1,1
2,24,10,6,4,2,1
2,24,11,3,4,1,1
2,24,11,3,5,2,1
2,24,11,3,2,3,1
2,24,12,13,12,1,1
2,24,12,13,11,2,1
2,24,13,1,9,1,0
2,24,13,1,8,2,1
2,24,13,1,2,3,1
2,25,1,6,7,1,1
2,25,1,6,4,2,1
2,25,2,12,10,1,1
2,25,2,12,13,2,1
2,25,3,9,8,1,1
2,25,3,9,11,2,1
2,25,4,1,2,1,1
2,25,4,1,8,2,1
2,25,5,10,8,1,1
2,25,5,10,12,2,1
2,25,5,10,13,3,0
2,25,6,13,12,1,1
2,25,6,13,11,2,1
2,25,7,3,2,1,1
2,25,7,3,5,2,1
2,25,7,3,4,3,1
2,25,8,5,3,1,1
2,25,8,5,4,2,1
2,25,8,5,7,3,1
2,25,8,5,2,4,0
2,25,9,7,6,1,1
2,25,9,7,5,2,1
2,25,10,8,1,1,1
2,25,10,8,9,2,1
2,25,10,8,10,3,1
2,25,11,2,3,1,1
2,25,11,2,1,2,1
2,25,11,2,4,3,1
2,25,12,11,12,1,1
2,25,12,11,13,2,1
2,25,12,11,9,3,1
2,25,13,4,7,1,0
2,25,13,4,3,2,1
2,25,13,4,6,3,1
2,25,13,4,2,4,1
2,26,1,6,7,1,1
2,26,1,6,4,2,1
2,26,2,5,7,1,1
2,26,2,5,4,2,1
2,26,2,5,3,3,1
2,26,3,10,8,1,1
2,26,3,10,12,2,1
2,26,4,8,10,1,1
2,26,4,8,1,2,1
2,26,5,4,6,1,1
2,26,5,4,5,2,1
2,26,5,4,2,3,1
2,26,5,4,3,4,1
2,26,6,1,8,1,1
2,26,6,1,2,2,1
2,26,7,11,9,1,1
2,26,7,11,13,2,1
2,26,7,11,12,3,1
2,26,8,13,12,1,1
2,26,8,13,11,2,1
2,26,9,12,11,1,1
2,26,9,12,13,2,1
2,26,9,12,10,3,1
2,26,10,9,11,1,1
2,26,11,2,4,1,1
2,26,11,2,1,2,1
2,26,11,2,3,3,1
2,26,12,7,5,1,1
2,26,12,7,6,2,1
2,26,13,3,5,1,1
2,26,13,3,2,2,1
2,26,13,3,4,3,1
2,27,1,2,3,1,1
2,27,1,2,1,2,1
2,27,1,2,4,3,1
2,27,2,9,8,1,1
2,27,2,9,11,2,1
2,27,2,9,10,3,0
2,27,3,11,9,1,1
2,27,3,11,12,2,1
2,27,3,11,13,3,1
2,27,4,12,13,1,1
2,27,4,12,10,2,1
2,27,4,12,11,3,1
2,27,5,1,2,1,1
2,27,5,1,8,2,1
2,27,6,6,4,1,1
2,27,6,6,7,2,1
2,27,7,7,4,1,0
2,27,7,7,6,2,1
2,27,7,7,5,3,1
2,27,8,10,8,1,1
2,27,8,10,12,2,1
2,27,9,3,5,1,1
2,27,9,3,2,2,1
2,27,9,3,4,3,1
2,27,10,5,7,1,1
2,27,10,5,4,2,1
2,27,10,5,3,3,1
2,27,11,8,9,1,1
2,27,11,8,2,2,0
2,27,11,8,1,3,1
2,27,12,4,7,1,0
2,27,12,4,2,2,1
2,27,12,4,5,3,1
2,27,13,13,11,1,1
2,27,13,13,12,2,1
2,28,1,5,7,1,1
2,28,1,5,4,2,1
2,28,1,5,3,3,1
2,28,1,5,2,4,0
2,28,2,2,1,1,1
2,28,2,2,3,2,1
2,28,2,2,4,3,1
2,28,2,2,5,4,0
2,28,3,8,9,1,1
2,28,3,8,1,2,1
2,28,3,8,10,3,1
2,28,4,9,8,1,1
2,28,4,9,11,2,1
2,28,5,12,11,1,1
2,28,5,12,13,2,1
2,28,5,12,10,3,1
2,28,6,10,12,1,1
2,28,6,10,13,2,0
2,28,6,10,8,3,1
2,28,7,13,10,1,0
2,28,7,13,12,2,1
2,28,8,6,7,1,1
2,28,8,6,1,2,0
2,28,9,11,12,1,1
2,28,9,11,9,2,1
2,28,9,11,13,3,1
2,28,10,1,4,1,0
2,28,10,1,6,2,0
2,28,11,4,2,1,1
2,28,11,4,7,2,0
2,28,11,4,3,3,1
2,28,11,4,5,4,1
2,28,11,4,1,5,0
2,28,12,7,3,1,0
2,28,12,7,6,2,1
2,28,12,7,8,3,0
2,28,13,3,5,1,1
2,28,13,3,4,2,1
2,28,13,3,2,3,1
2,29,1,9,8,1,1
2,29,1,9,2,2,0
2,29,2,8,1,1,1
2,29,2,8,10,2,1
2,29,2,8,11,3,0
2,29,2,8,9,4,1
2,29,3,4,5,1,1
2,29,3,4,6,2,1
2,29,3,4,3,3,1
2,29,3,4,2,4,1
2,29,4,7,6,1,1
2,29,4,7,5,2,1
2,29,5,3,4,1,1
2,29,5,3,5,2,1
2,29,6,2,9,1,0
2,29,6,2,4,2,1
2,29,6,2,3,3,1
2,29,7,10,12,1,1
2,29,7,10,11,2,0
2,29,7,10,8,3,1
2,29,8,12,10,1,1
2,29,8,12,11,2,1
2,29,8,12,13,3,1
2,29,9,1,3,1,0
2,29,9,1,2,2,1
2,29,9,1,8,3,1
2,29,10,5,7,1,1
2,29,10,5,3,2,1
2,29,10,5,4,3,1
2,29,11,6,7,1,1
2,29,11,6,4,2,1
2,29,12,11,13,1,1
2,29,12,11,12,2,1
2,29,12,11,8,3,0
2,29,13,13,12,1,1
2,29,13,13,11,2,1
2,31,1,7,5,1,1
2,31,1,7,6,2,1
2,31,2,5,4,1,1
2,31,2,5,3,2,1
2,31,2,5,7,3,1
2,31,3,12,1,1,0
2,31,3,12,10,2,1
2,31,4,11,13,1,1
2,31,4,11,9,2,1
2,31,5,1,12,1,0
2,31,5,1,3,2,0
2,31,6,8,10,1,1
2,31,6,8,1,2,1
2,31,6,8,9,3,1
2,31,7,10,1,1,0
2,31,7,10,8,2,1
2,31,8,9,13,1,0
2,31,8,9,11,2,1
2,31,9,4,3,1,1
2,31,9,4,5,2,1
2,31,9,4,2,3,1
2,31,9,4,6,4,1
2,31,10,6,7,1,1
2,31,10,6,4,2,1
2,31,11,3,4,1,1
2,31,11,3,1,2,0
2,31,11,3,5,3,1
2,31,12,13,12,1,1
2,31,12,13,11,2,1
2,31,13,2,8,1,0
2,31,13,2,3,2,1
2,31,13,2,4,3,1
2,31,13,2,10,4,0
2,32,1,10,8,1,1
2,32,1,10,4,2,0
2,32,1,10,3,3,0
2,32,1,10,13,4,0
2,32,2,13,12,1,1
2,32,2,13,11,2,1
2,32,3,9,3,1,0
2,32,3,9,6,2,0
2,32,3,9,2,3,0
2,32,4,1,2,1,1
2,32,4,1,4,2,0
2,32,4,1,9,3,0
2,32,5,12,11,1,1
2,32,5,12,13,2,1
2,32,5,12,3,3,0
2,32,6,6,1,1,0
2,32,6,6,8,2,0
2,32,7,8,9,1,1
2,32,7,8,1,2,1
2,32,7,8,3,3,0
2,32,7,8,11,4,0
2,32,8,3,2,1,1
2,32,8,3,9,2,0
2,32,8,3,1,3,0
2,32,9,2,3,1,1
2,32,9,2,13,2,0
2,32,9,2,9,3,0
2,32,9,2,8,4,0
2,32,10,4,7,1,0
2,32,10,4,5,2,1
2,32,11,11,13,1,1
2,32,11,11,3,2,0
2,32,11,11,10,3,0
2,32,12,5,4,1,1
2,32,12,5,7,2,1
2,32,12,5,9,3,0
2,32,13,7,4,1,0
2,32,13,7,6,2,1
2,33,1,3,5,1,1
2,33,1,3,4,2,1
2,33,1,3,2,3,1
2,33,2,9,8,1,1
2,33,2,9,11,2,1
2,33,2,9,10,3,0
2,33,3,11,13,1,1
2,33,3,11,9,2,1
2,33,3,11,12,3,1
2,33,4,5,3,1,1
2,33,4,5,7,2,1
2,33,5,12,11,1,1
2,33,5,12,8,2,0
2,33,5,12,13,3,1
2,33,6,1,2,1,1
2,33,6,1,8,2,1
2,33,7,8,10,1,1
2,33,7,8,12,2,0
2,33,7,8,1,3,1
2,33,7,8,9,4,1
2,33,8,4,5,1,1
2,33,8,4,2,2,1
2,33,8,4,3,3,1
2,33,8,4,6,4,1
2,33,9,13,12,1,1
2,33,9,13,11,2,1
2,33,10,10,12,1,1
2,33,10,10,8,2,1
2,33,10,10,9,3,0
2,33,11,2,4,1,1
2,33,11,2,1,2,1
2,33,11,2,3,3,1
2,33,12,6,4,1,1
2,33,12,6,7,2,1
2,33,13,7,6,1,1
2,33,13,7,5,2,1
2,34,1,11,13,1,1
2,34,1,11,12,2,1
2,34,2,10,8,1,1
2,34,2,10,12,2,1
2,34,3,4,2,1,1
2,34,3,4,5,2,1
2,34,3,4,3,3,1
2,34,3,4,6,4,1
2,34,4,2,1,1,1
2,34,4,2,3,2,1
2,34,4,2,4,3,1
2,34,5,3,6,1,0
2,34,5,3,5,2,1
2,34,5,3,2,3,1
2,34,6,6,7,1,1
2,34,6,6,4,2,1
2,34,7,12,11,1,1
2,34,7,12,10,2,1
2,34,7,12,13,3,1
2,34,8,7,6,1,1
2,34,8,7,5,2,1
2,34,9,9,8,1,1
2,34,9,9,11,2,1
2,34,10,13,12,1,1
2,34,10,13,11,2,1
2,34,11,1,8,1,1
2,34,11,1,2,2,1
2,34,12,8,1,1,1
2,34,12,8,9,2,1
2,34,12,8,10,3,1
2,34,13,5,6,1,0
2,34,13,5,3,2,1
2,34,13,5,4,3,1
2,34,13,5,7,4,1
2,35,1,9,13,1,0
2,35,1,9,8,2,1
2,35,2,1,12,1,0
2,35,2,1,8,2,1
2,35,2,1,2,3,1
2,35,3,7,5,1,1
2,35,3,7,11,2,0
2,35,3,7,4,3,0
2,35,4,5,7,1,1
2,35,4,5,11,2,0
2,35,4,5,1,3,0
2,35,5,4,2,1,1
2,35,5,4,3,2,1
2,35,5,4,8,3,0
2,35,6,8,4,1,0
2,35,6,8,9,2,1
2,35,7,13,9,1,0
2,35,7,13,6,2,0
2,35,8,6,11,1,0
2,35,8,6,12,2,0
2,35,9,12,8,1,0
2,35,9,12,10,2,1
2,35,10,11,13,1,1
2,35,10,11,1,2,0
2,35,11,3,2,1,1
2,35,11,3,5,2,1
2,35,11,3,4,3,1
2,35,12,2,3,1,1
2,35,12,2,4,2,1
2,35,12,2,1,3,1
2,35,13,10,6,1,0
2,35,13,10,12,2,1
2,35,13,10,13,3,0
2,36,1,6,7,1,1
2,36,1,6,2,2,0
2,36,2,12,11,1,1
2,36,2,12,10,2,1
2,36,2,12,13,3,1
2,36,3,7,5,1,1
2,36,3,7,6,2,1
2,36,4,4,2,1,1
2,36,4,4,3,2,1
2,36,4,4,5,3,1
2,36,5,9,11,1,1
2,36,5,9,8,2,1
2,36,6,3,5,1,1
2,36,6,3,1,2,0
2,36,6,3,4,3,1
2,36,7,2,4,1,1
2,36,7,2,13,2,0
2,36,8,11,12,1,1
2,36,8,11,13,2,1
2,36,8,11,9,3,1
2,36,9,10,12,1,1
2,36,9,10,1,2,0
2,36,10,13,12,1,1
2,36,10,13,11,2,1
2,36,11,1,2,1,1
2,36,11,1,3,2,0
2,36,12,8,2,1,0
2,36,12,8,9,2,1
2,36,12,8,1,3,1
2,36,13,5,3,1,1
2,36,13,5,4,2,1
2,36,13,5,7,3,1
2,37,1,11,9,1,1
2,37,1,11,12,2,1
2,37,2,2,1,1,1
2,37,2,2,3,2,1
2,37,2,2,4,3,1
2,37,3,9,11,1,1
2,37,3,9,8,2,1
2,37,4,8,9,1,1
2,37,4,8,1,2,1
2,37,4,8,10,3,1
2,37,5,7,6,1,1
2,37,5,7,5,2,1
2,37,6,10,8,1,1
2,37,6,10,12,2,1
2,37,7,3,4,1,1
2,37,7,3,5,2,1
2,37,8,4,6,1,1
2,37,8,4,3,2,1
2,37,8,4,2,3,1
2,37,8,4,5,4,1
2,37,9,12,11,1,1
2,37,9,12,10,2,1
2,37,9,12,13,3,1
2,37,10,1,2,1,1
2,37,10,1,8,2,1
2,37,11,13,9,1,0
2,37,11,13,12,2,1
2,37,12,6,2,1,0
2,37,12,6,7,2,1
2,37,13,5,4,1,1
2,37,13,5,7,2,1
2,37,13,5,3,3,1
2,38,1,6,7,1,1
2,38,1,6,4,2,1
2,38,2,8,9,1,1
2,38,2,8,10,2,1
2,38,3,1,8,1,1
2,38,3,1,2,2,1
2,38,4,3,11,1,0
2,38,4,3,8,2,0
2,38,4,3,13,3,0
2,38,5,9,8,1,1
2,38,5,9,3,2,0
2,38,6,5,3,1,1
2,38,6,5,4,2,1
2,38,6,5,7,3,1
2,38,7,2,1,1,1
2,38,7,2,4,2,1
2,38,7,2,3,3,1
2,38,8,11,12,1,1
2,38,8,11,13,2,1
2,38,8,11,10,3,0
2,38,9,7,5,1,1
2,38,9,7,6,2,1
2,38,10,4,5,1,1
2,38,10,4,2,2,1
2,38,10,4,6,3,1
2,38,11,10,8,1,1
2,38,11,10,11,2,0
2,38,12,12,8,1,0
2,38,13,13,9,1,0
2,38,13,13,3,2,0
2,39,1,13,11,1,1
2,39,1,13,12,2,1
2,39,2,3,5,1,1
2,39,2,3,2,2,1
2,39,2,3,6,3,0
2,39,2,3,4,4,1
2,39,3,4,8,1,0
2,39,3,4,1,2,0
2,39,3,4,2,3,1
2,39,4,7,5,1,1
2,39,4,7,6,2,1
2,39,5,5,4,1,1
2,39,5,5,7,2,1
2,39,6,8,10,1,1
2,39,6,8,12,2,0
2,39,7,9,3,1,0
2,39,7,9,11,2,1
2,39,7,9,4,3,0
2,39,8,6,1,1,0
2,39,8,6,5,2,0
2,39,9,11,8,1,0
2,39,9,11,10,2,0
2,39,9,11,12,3,1
2,39,10,1,13,1,0
2,39,10,1,2,2,1
2,39,10,1,4,3,0
2,39,11,2,6,1,0
2,39,11,2,9,2,0
2,39,11,2,1,3,1
2,39,12,12,10,1,1
2,39,12,12,11,2,1
2,39,12,12,13,3,1
2,39,13,10,12,1,1
2,39,13,10,8,2,1
2,40,1,4,3,1,1
2,40,1,4,13,2,0
2,40,1,4,2,3,1
